country,region,year,latitude,longitude,type_of_violence,best
Russia (Soviet Union),Europe,2005,42.9526,46.0671,1,4
Russia (Soviet Union),Europe,2004,43.3058,45.7477,1,3
Russia (Soviet Union),Europe,2005,43.3058,45.7477,1,6
Russia (Soviet Union),Europe,2005,43.1217,45.4801,1,2
Russia (Soviet Union),Europe,2009,43.2275,44.7646,1,2
Russia (Soviet Union),Europe,2009,42.9849,47.5046,1,1
Russia (Soviet Union),Europe,2008,43.01,45.7057,1,3
Russia (Soviet Union),Europe,2009,43.4879,44.5895,1,3
Russia (Soviet Union),Europe,2009,43.1911,44.8279,1,1
Russia (Soviet Union),Europe,2005,43.3058,45.7477,1,1
Russia (Soviet Union),Europe,2005,43.3058,45.7477,1,2
Russia (Soviet Union),Europe,2005,43.4846,43.6071,1,7
Russia (Soviet Union),Europe,2007,43.1453,44.8538,1,1
Russia (Soviet Union),Europe,2005,43.318,45.6982,1,1
Russia (Soviet Union),Europe,2005,43.2953,45.8263,1,2
Russia (Soviet Union),Europe,2005,43.2001,45.7874,1,2
Russia (Soviet Union),Europe,2007,42.9682,46.2423,1,1
Russia (Soviet Union),Europe,2012,42.9849,47.5046,1,3
Russia (Soviet Union),Europe,2008,43.6685,46.0847,1,1
Russia (Soviet Union),Europe,2009,43.7302,45.1703,1,1
Russia (Soviet Union),Europe,2009,43.2275,44.7646,1,1
Russia (Soviet Union),Europe,2008,42.9624,45.9068,1,2
Russia (Soviet Union),Europe,2009,43.1857,44.904,1,6
Russia (Soviet Union),Europe,2005,42.9849,47.5046,1,3
Russia (Soviet Union),Europe,2009,43.2917,45.8724,1,2
Russia (Soviet Union),Europe,2005,42.9849,47.5046,1,1
Russia (Soviet Union),Europe,2005,43.7641,45.5435,1,1
Russia (Soviet Union),Europe,2007,43.1217,45.4801,1,1
Russia (Soviet Union),Europe,2007,42.9849,47.5046,1,0
Russia (Soviet Union),Europe,2007,42.9475,46.1905,1,3
Russia (Soviet Union),Europe,2005,43.318,45.6982,1,2
Russia (Soviet Union),Europe,2005,43.318,45.6982,1,0
Russia (Soviet Union),Europe,2005,42.9849,47.5046,1,5
Russia (Soviet Union),Europe,2005,43.318,45.6982,1,1
Russia (Soviet Union),Europe,2007,43.318,45.6982,1,1
Russia (Soviet Union),Europe,2004,43.4052,44.8203,1,5
Russia (Soviet Union),Europe,2008,42.9849,47.5046,1,1
Russia (Soviet Union),Europe,2009,43.2613,44.8106,1,0
Russia (Soviet Union),Europe,2009,42.956,46.1268,1,1
Russia (Soviet Union),Europe,2005,43.4846,43.6071,1,5
Russia (Soviet Union),Europe,2005,43.214453,46.043289,1,3
Russia (Soviet Union),Europe,2005,42.9849,47.5046,1,0
Russia (Soviet Union),Europe,2005,43.1321,45.7756,1,5
Russia (Soviet Union),Europe,2005,43.134,46.1959,1,3
Russia (Soviet Union),Europe,2005,43.318,45.6982,1,1
Russia (Soviet Union),Europe,2005,43.3058,45.7477,1,3
Russia (Soviet Union),Europe,2005,43.3058,45.7477,1,2
Russia (Soviet Union),Europe,2005,43.7732,41.9143,1,1
Russia (Soviet Union),Europe,2005,42.8496,47.6269,1,1
Russia (Soviet Union),Europe,2005,43.318,45.6982,1,11
Russia (Soviet Union),Europe,2005,43.0236,46.3603,1,3
Russia (Soviet Union),Europe,2005,43.2505,46.5851,1,3
Russia (Soviet Union),Europe,2005,43.2524,45.7625,1,2
Russia (Soviet Union),Europe,2005,43.3058,45.7477,1,0
Russia (Soviet Union),Europe,2005,42.956,46.1268,1,7
Russia (Soviet Union),Europe,2005,42.956,46.1268,1,1
Russia (Soviet Union),Europe,2005,43.0964,46.3769,1,1
Russia (Soviet Union),Europe,2005,43.3543,46.6442,1,1
Russia (Soviet Union),Europe,2005,42.8496,47.6269,1,3
Russia (Soviet Union),Europe,2005,43.2738,46.5049,1,1
Russia (Soviet Union),Europe,2005,43.318,45.6982,1,1
Russia (Soviet Union),Europe,2005,43.208,46.6895,1,1
Russia (Soviet Union),Europe,2012,42.9801,46.1832,1,5
Russia (Soviet Union),Europe,2005,43.4846,43.6071,1,5
Russia (Soviet Union),Europe,2005,42.9849,47.5046,1,1
Russia (Soviet Union),Europe,2005,43.2382,45.0492,1,1
Russia (Soviet Union),Europe,2005,43.2612,45.1965,1,4
Russia (Soviet Union),Europe,2004,42.8496,47.6269,1,0
Russia (Soviet Union),Europe,2005,43.2223,46.249,1,8
Russia (Soviet Union),Europe,2012,55.8304,49.0661,1,3
Russia (Soviet Union),Europe,2005,44.1874,44.8035,1,2
Russia (Soviet Union),Europe,2005,43.318,45.6982,1,1
Russia (Soviet Union),Europe,2005,43.3058,45.7477,1,0
Russia (Soviet Union),Europe,2005,42.9849,47.5046,1,2
Russia (Soviet Union),Europe,2005,44.2269,42.0468,1,6
Russia (Soviet Union),Europe,2005,43.318,45.6982,1,4
Russia (Soviet Union),Europe,2005,43.318,45.6982,1,3
Russia (Soviet Union),Europe,2011,55.7558,37.6173,3,37
Russia (Soviet Union),Europe,1995,42.9595,46.1134,3,0
Russia (Soviet Union),Europe,2005,43.2738,46.5049,1,2
Russia (Soviet Union),Europe,2005,43.123,45.7415,1,3
Russia (Soviet Union),Europe,2005,43.3058,45.7477,1,2
Russia (Soviet Union),Europe,2005,42.9849,47.5046,1,2
Russia (Soviet Union),Europe,2005,42.9849,47.5046,1,11
Russia (Soviet Union),Europe,2005,43.1445,45.903,1,2
Russia (Soviet Union),Europe,2005,42.8214,47.1164,1,1
Russia (Soviet Union),Europe,2005,43.318,45.6982,1,2
Russia (Soviet Union),Europe,2005,43.3058,45.7477,1,5
Russia (Soviet Union),Europe,2005,43.5043,46.3338,1,1
Russia (Soviet Union),Europe,2005,42.9595,46.1134,1,1
Russia (Soviet Union),Europe,2005,43.3058,45.7477,1,5
Russia (Soviet Union),Europe,2005,55.55,37.7,1,1
Russia (Soviet Union),Europe,2005,43.0975,45.468,1,6
Russia (Soviet Union),Europe,2005,44.1874,44.8035,1,1
Russia (Soviet Union),Europe,2005,43.2854,44.8358,1,1
Russia (Soviet Union),Europe,2005,43.1453,44.8538,1,1
Russia (Soviet Union),Europe,2005,43.3056,44.9094,1,1
Russia (Soviet Union),Europe,2005,43.2505,46.5851,1,0
Russia (Soviet Union),Europe,2005,43.2505,46.5851,1,1
Russia (Soviet Union),Europe,2005,42.8496,47.6269,1,1
Russia (Soviet Union),Europe,2005,43.1445,45.903,1,1
Russia (Soviet Union),Europe,2005,42.9849,47.5046,1,5
Russia (Soviet Union),Europe,2005,43.318,45.6982,1,0
Russia (Soviet Union),Europe,2005,43.318,45.6982,1,1
Russia (Soviet Union),Europe,2006,43.147464,44.852702,1,2
Russia (Soviet Union),Europe,2005,43.3058,45.7477,1,0
Russia (Soviet Union),Europe,2005,43.318,45.6982,1,3
Russia (Soviet Union),Europe,2005,43.2917,45.8724,1,10
Russia (Soviet Union),Europe,2005,42.9595,46.1134,1,4
Russia (Soviet Union),Europe,2005,43.318,45.6982,1,3
Russia (Soviet Union),Europe,2005,43.4161,44.6918,1,1
Russia (Soviet Union),Europe,2005,43.0251,46.1685,1,1
Russia (Soviet Union),Europe,2005,43.4632,45.8617,1,1
Russia (Soviet Union),Europe,2005,43.1371,45.0893,1,1
Russia (Soviet Union),Europe,2005,43.208,46.6895,1,2
Russia (Soviet Union),Europe,2005,43.318,45.6982,1,1
Russia (Soviet Union),Europe,2005,42.8916,47.6367,1,2
Russia (Soviet Union),Europe,2005,43.2505,46.5851,1,2
Russia (Soviet Union),Europe,2005,42.9849,47.5046,1,1
Russia (Soviet Union),Europe,2005,42.9849,47.5046,1,6
Russia (Soviet Union),Europe,2005,43.4846,43.6071,1,127
Russia (Soviet Union),Europe,2005,43.318,45.6982,1,7
Russia (Soviet Union),Europe,2005,42.6919,46.8606,1,2
Russia (Soviet Union),Europe,2005,42.9526,46.0671,1,3
Russia (Soviet Union),Europe,2005,43.6012,46.7792,1,1
Russia (Soviet Union),Europe,2005,43.6012,46.7792,1,1
Russia (Soviet Union),Europe,2005,43.1683,45.3659,1,1
Russia (Soviet Union),Europe,2005,43.1618,46.0078,1,1
Russia (Soviet Union),Europe,2005,42.9345,45.8678,1,3
Russia (Soviet Union),Europe,2005,43.407333,45.40137,1,2
Russia (Soviet Union),Europe,2005,43.4901,43.763,1,2
Russia (Soviet Union),Europe,2005,43.318,45.6982,1,1
Russia (Soviet Union),Europe,2005,43.0388,46.2099,1,2
Russia (Soviet Union),Europe,2005,43.1618,46.0078,1,0
Russia (Soviet Union),Europe,2005,43.3058,45.7477,1,2
Russia (Soviet Union),Europe,2005,42.9682,46.2423,1,2
Russia (Soviet Union),Europe,2006,42.9849,47.5046,1,0
Russia (Soviet Union),Europe,2005,43.253,46.3554,1,3
Russia (Soviet Union),Europe,2005,43.2505,46.5851,1,1
Russia (Soviet Union),Europe,2011,43.4846,43.6071,1,5
Russia (Soviet Union),Europe,2005,42.7347,47.0886,1,1
Russia (Soviet Union),Europe,2005,43.3058,45.7477,1,1
Russia (Soviet Union),Europe,2005,43.4879,44.5895,1,0
Russia (Soviet Union),Europe,2006,43.202,46.0879,1,0
Russia (Soviet Union),Europe,2006,42.6919,46.8606,1,0
Russia (Soviet Union),Europe,2006,43.1627,45.201,1,4
Russia (Soviet Union),Europe,2006,43.1194,46.0708,1,1
Russia (Soviet Union),Europe,2006,42.9849,47.5046,1,2
Russia (Soviet Union),Europe,2012,43.3932,43.5629,1,3
Russia (Soviet Union),Europe,2006,43.0388,46.2099,1,2
Russia (Soviet Union),Europe,2006,43.3058,45.7477,1,0
Russia (Soviet Union),Europe,2006,43.318,45.6982,1,2
Russia (Soviet Union),Europe,2006,43.3058,45.7477,1,1
Russia (Soviet Union),Europe,2006,43.2505,46.5851,1,0
Russia (Soviet Union),Europe,2006,43.2275,44.7646,1,1
Russia (Soviet Union),Europe,2009,43.4052,44.8203,1,4
Russia (Soviet Union),Europe,2006,43.318,45.6982,1,1
Russia (Soviet Union),Europe,2006,43.3056,44.9094,1,1
Russia (Soviet Union),Europe,2006,43.2505,46.5851,1,4
Russia (Soviet Union),Europe,2006,43.318,45.6982,1,2
Russia (Soviet Union),Europe,2006,43.3519,46.1035,1,1
Russia (Soviet Union),Europe,2006,42.8916,47.6367,1,2
Russia (Soviet Union),Europe,2006,45.0445,41.9691,1,15
Russia (Soviet Union),Europe,2006,43.3061,44.9893,1,2
Russia (Soviet Union),Europe,2006,42.9849,47.5046,1,0
Russia (Soviet Union),Europe,2006,42.7444,45.6837,1,1
Russia (Soviet Union),Europe,2006,43.1276,45.5406,1,1
Russia (Soviet Union),Europe,2007,43.1217,45.4801,1,1
Russia (Soviet Union),Europe,2006,42.8496,47.6269,1,3
Russia (Soviet Union),Europe,2006,43.3204,45.0477,1,0
Russia (Soviet Union),Europe,2006,43.1618,46.0078,1,4
Russia (Soviet Union),Europe,2006,43.0197,46.1231,1,5
Russia (Soviet Union),Europe,2006,43.2275,44.7646,1,1
Russia (Soviet Union),Europe,2006,43.3058,45.7477,1,7
Russia (Soviet Union),Europe,2006,43.3058,45.7477,1,1
Russia (Soviet Union),Europe,2001,43.318,45.6982,1,3
Russia (Soviet Union),Europe,2006,42.9849,47.5046,1,0
Russia (Soviet Union),Europe,2006,43.3058,45.7477,1,1
Russia (Soviet Union),Europe,2006,42.8214,47.1164,1,0
Russia (Soviet Union),Europe,2006,42.9849,47.5046,1,0
Russia (Soviet Union),Europe,1999,43.318,45.6982,3,17
Russia (Soviet Union),Europe,2006,43.318,45.6982,1,0
Russia (Soviet Union),Europe,2006,42.9801,46.1832,1,2
Russia (Soviet Union),Europe,2006,43.3058,45.7477,1,0
Russia (Soviet Union),Europe,2006,43.3158,46.3126,1,1
Russia (Soviet Union),Europe,2006,42.9849,47.5046,1,3
Russia (Soviet Union),Europe,2006,43.8751,41.4485,1,0
Russia (Soviet Union),Europe,2006,42.8496,47.6269,1,0
Russia (Soviet Union),Europe,2006,43.2275,44.7646,1,3
Russia (Soviet Union),Europe,2006,43.4846,43.6071,1,1
Russia (Soviet Union),Europe,2006,43.3058,45.7477,1,1
Russia (Soviet Union),Europe,2006,42.9682,46.2423,1,0
Russia (Soviet Union),Europe,2006,42.6988,47.2431,1,5
Russia (Soviet Union),Europe,2012,43.7114,44.8061,1,0
Russia (Soviet Union),Europe,2006,43.202,46.0879,1,1
Russia (Soviet Union),Europe,2006,43.3058,45.7477,1,1
Russia (Soviet Union),Europe,2006,43.4015,45.4384,1,1
Russia (Soviet Union),Europe,2006,43.0579,46.2832,1,2
Russia (Soviet Union),Europe,2006,43.8845,41.7304,1,0
Russia (Soviet Union),Europe,2006,43.3058,45.7477,1,4
Russia (Soviet Union),Europe,2006,43.4846,43.6071,1,2
Russia (Soviet Union),Europe,2006,42.9526,46.0671,1,0
Russia (Soviet Union),Europe,2006,43.318,45.6982,1,0
Russia (Soviet Union),Europe,2006,43.1321,45.7756,1,1
Russia (Soviet Union),Europe,2006,43.318,45.6982,1,2
Russia (Soviet Union),Europe,2006,43.318,45.6982,1,1
Russia (Soviet Union),Europe,2006,43.1194,46.0708,1,5
Russia (Soviet Union),Europe,2006,43.2275,44.7646,1,7
Russia (Soviet Union),Europe,2006,43.3058,45.7477,1,0
Russia (Soviet Union),Europe,2006,43.2505,46.5851,1,2
Russia (Soviet Union),Europe,2006,42.9682,46.2423,1,2
Russia (Soviet Union),Europe,2006,42.8214,47.1164,1,3
Russia (Soviet Union),Europe,2006,43.4052,44.8203,1,1
Russia (Soviet Union),Europe,2006,43.4052,44.8203,1,0
Russia (Soviet Union),Europe,2006,43.3058,45.7477,1,0
Russia (Soviet Union),Europe,2006,43.1453,44.8538,1,3
Russia (Soviet Union),Europe,2006,42.8501,45.7356,1,0
Russia (Soviet Union),Europe,2006,43.4698,44.5699,1,2
Russia (Soviet Union),Europe,2006,43.2382,45.0492,1,1
Russia (Soviet Union),Europe,2006,43.1415,46.3429,1,0
Russia (Soviet Union),Europe,2006,43.318,45.6982,1,7
Russia (Soviet Union),Europe,2006,43.3061,44.9893,1,0
Russia (Soviet Union),Europe,2006,43.6685,46.0847,1,0
Russia (Soviet Union),Europe,2006,42.9849,47.5046,1,0
Russia (Soviet Union),Europe,2006,42.8214,47.1164,1,2
Russia (Soviet Union),Europe,2006,43.1911,44.8279,1,13
Russia (Soviet Union),Europe,2006,43.2001,45.7874,1,13
Russia (Soviet Union),Europe,2006,43.187861,44.746127,1,0
Russia (Soviet Union),Europe,2006,43.1831,46.661,1,3
Russia (Soviet Union),Europe,2006,43.2524,45.7625,1,1
Russia (Soviet Union),Europe,2006,43.318,45.6982,1,5
Russia (Soviet Union),Europe,2006,42.7347,47.0886,1,2
Russia (Soviet Union),Europe,2006,42.7347,47.0886,1,0
Russia (Soviet Union),Europe,2006,43.0206,44.6819,1,2
Russia (Soviet Union),Europe,2006,43.2854,44.8358,1,2
Russia (Soviet Union),Europe,2006,42.8496,47.6269,1,3
Russia (Soviet Union),Europe,2006,43.3543,46.6442,1,1
Russia (Soviet Union),Europe,2006,43.3058,45.7477,1,0
Russia (Soviet Union),Europe,2006,43.2275,44.7646,1,1
Russia (Soviet Union),Europe,2006,43.0203,45.8935,1,1
Russia (Soviet Union),Europe,2006,43.4846,43.6071,1,1
Russia (Soviet Union),Europe,2006,43.1445,45.903,1,1
Russia (Soviet Union),Europe,2006,43.318,45.6982,1,2
Russia (Soviet Union),Europe,2007,43.318,45.6982,1,0
Russia (Soviet Union),Europe,2006,43.1453,44.8538,1,0
Russia (Soviet Union),Europe,2006,42.9849,47.5046,1,2
Russia (Soviet Union),Europe,2006,43.3058,45.7477,1,0
Russia (Soviet Union),Europe,2006,43.3058,45.7477,1,1
Russia (Soviet Union),Europe,2006,43.2186,45.1115,1,2
Russia (Soviet Union),Europe,2006,43.2275,44.7646,1,0
Russia (Soviet Union),Europe,2006,43.1857,44.904,1,1
Russia (Soviet Union),Europe,2006,43.318,45.6982,1,0
Russia (Soviet Union),Europe,2006,43.3932,43.5629,1,0
Russia (Soviet Union),Europe,2006,43.238056,46.001667,1,2
Russia (Soviet Union),Europe,2006,45.0248,38.9326,1,0
Russia (Soviet Union),Europe,2012,42.5651,47.8711,1,0
Russia (Soviet Union),Europe,2006,42.8214,47.1164,1,2
Russia (Soviet Union),Europe,2006,43.9052,42.7168,1,1
Russia (Soviet Union),Europe,2006,43.0975,45.468,1,3
Russia (Soviet Union),Europe,2006,43.3058,45.7477,1,0
Russia (Soviet Union),Europe,2007,43.9021,46.6805,1,2
Russia (Soviet Union),Europe,2006,43.318,45.6982,1,0
Russia (Soviet Union),Europe,2006,43.3058,45.7477,1,0
Russia (Soviet Union),Europe,2006,42.9849,47.5046,1,1
Russia (Soviet Union),Europe,2006,43.2093,46.487,1,2
Russia (Soviet Union),Europe,2006,42.9849,47.5046,1,0
Russia (Soviet Union),Europe,2006,43.1453,44.8538,1,1
Russia (Soviet Union),Europe,2006,43.2505,46.5851,1,0
Russia (Soviet Union),Europe,2006,43.318,45.6982,1,0
Russia (Soviet Union),Europe,2006,43.318,45.6982,1,1
Russia (Soviet Union),Europe,2007,43.2156,46.3902,1,6
Russia (Soviet Union),Europe,2006,44.1874,44.8035,1,3
Russia (Soviet Union),Europe,2007,43.318,45.6982,1,2
Russia (Soviet Union),Europe,2006,42.7676,45.8595,1,7
Russia (Soviet Union),Europe,2006,43.7641,45.5435,1,1
Russia (Soviet Union),Europe,2012,42.9849,47.5046,1,1
Russia (Soviet Union),Europe,2012,43.2038,46.8729,1,0
Russia (Soviet Union),Europe,2006,43.202,46.0879,1,0
Russia (Soviet Union),Europe,2007,55.5471,37.6986,1,0
Russia (Soviet Union),Europe,2006,42.8496,47.6269,1,4
Russia (Soviet Union),Europe,2006,43.1488,45.901,1,0
Russia (Soviet Union),Europe,2006,42.9849,47.5046,1,0
Russia (Soviet Union),Europe,2007,43.1831,46.661,1,1
Russia (Soviet Union),Europe,2007,42.9849,47.5046,1,0
Russia (Soviet Union),Europe,2007,43.5096,44.5902,1,1
Russia (Soviet Union),Europe,2007,42.9849,47.5046,1,3
Russia (Soviet Union),Europe,2007,42.9801,46.1832,1,4
Russia (Soviet Union),Europe,2007,43.4732,46.2924,1,3
Russia (Soviet Union),Europe,2007,43.2505,46.5851,1,0
Russia (Soviet Union),Europe,2007,43.318,45.6982,1,2
Russia (Soviet Union),Europe,2007,43.3519,46.1035,1,0
Russia (Soviet Union),Europe,2007,43.05096,47.290423,1,2
Russia (Soviet Union),Europe,2007,43.3204,45.0477,1,2
Russia (Soviet Union),Europe,2007,44.7545,44.9866,1,2
Russia (Soviet Union),Europe,2007,43.4846,43.6071,1,1
Russia (Soviet Union),Europe,2007,42.8916,47.6367,1,0
Russia (Soviet Union),Europe,2007,43.0131,46.1076,1,1
Russia (Soviet Union),Europe,2007,43.0388,46.2099,1,2
Russia (Soviet Union),Europe,2007,42.8916,47.6367,1,2
Russia (Soviet Union),Europe,2007,43.3543,46.6442,1,0
Russia (Soviet Union),Europe,2007,42.6879,46.8709,1,0
Russia (Soviet Union),Europe,2007,43.2849,46.4556,1,5
Russia (Soviet Union),Europe,2007,43.318,45.6982,1,2
Russia (Soviet Union),Europe,2007,42.5687,47.565,1,0
Russia (Soviet Union),Europe,2007,43.2505,46.5851,1,0
Russia (Soviet Union),Europe,2007,43.2038,46.8729,1,0
Russia (Soviet Union),Europe,2007,43.4052,44.8203,1,0
Russia (Soviet Union),Europe,2007,43.1688,44.8131,1,0
Russia (Soviet Union),Europe,2007,43.3058,45.7477,1,1
Russia (Soviet Union),Europe,2007,42.0948,47.8287,1,1
Russia (Soviet Union),Europe,2010,42.9849,47.5046,1,0
Russia (Soviet Union),Europe,2007,43.2275,44.7646,1,0
Russia (Soviet Union),Europe,2007,42.7347,47.0886,1,1
Russia (Soviet Union),Europe,2007,43.2275,44.7646,1,0
Russia (Soviet Union),Europe,2007,43.4052,44.8203,1,1
Russia (Soviet Union),Europe,2007,43.318,45.6982,1,1
Russia (Soviet Union),Europe,2007,43.2602,44.8414,1,0
Russia (Soviet Union),Europe,2007,42.9849,47.5046,1,3
Russia (Soviet Union),Europe,2007,43.2275,44.7646,1,0
Russia (Soviet Union),Europe,2007,43.4879,44.5895,1,2
Russia (Soviet Union),Europe,2007,43.1911,44.8279,1,0
Russia (Soviet Union),Europe,2009,43.6698,42.1083,1,4
Russia (Soviet Union),Europe,2009,43.1217,45.4801,1,1
Russia (Soviet Union),Europe,2009,43.1117,45.9901,1,5
Russia (Soviet Union),Europe,2009,42.9849,47.5046,1,2
Russia (Soviet Union),Europe,2009,43.0952,45.3586,1,10
Russia (Soviet Union),Europe,2009,43.2275,44.7646,1,1
Russia (Soviet Union),Europe,2009,43.1373,45.123,1,3
Russia (Soviet Union),Europe,2009,43.4846,43.6071,1,1
Russia (Soviet Union),Europe,2010,43.3932,43.5629,1,0
Russia (Soviet Union),Europe,2009,42.9849,47.5046,1,1
Russia (Soviet Union),Europe,2009,58.1258,33.6736,1,27
Russia (Soviet Union),Europe,2009,43.2505,46.5851,1,1
Russia (Soviet Union),Europe,2009,42.9849,47.5046,1,1
Russia (Soviet Union),Europe,2012,43.561139,43.207283,1,0
Russia (Soviet Union),Europe,2009,42.8214,47.1164,1,2
Russia (Soviet Union),Europe,2009,43.3204,45.0477,1,1
Russia (Soviet Union),Europe,2009,42.3741,47.655,1,1
Russia (Soviet Union),Europe,2009,42.8496,47.6269,1,2
Russia (Soviet Union),Europe,2009,44.0839,41.971,1,3
Russia (Soviet Union),Europe,2009,43.3058,45.7477,1,3
Russia (Soviet Union),Europe,2009,43.1725,47.0108,1,3
Russia (Soviet Union),Europe,2009,43.2275,44.7646,1,2
Russia (Soviet Union),Europe,2010,43.22,47.25,1,2
Russia (Soviet Union),Europe,2010,43.0089,45.7263,1,6
Russia (Soviet Union),Europe,2010,42.6879,46.8709,1,3
Russia (Soviet Union),Europe,2010,42.8214,47.1164,1,0
Russia (Soviet Union),Europe,2010,43.3932,43.5629,1,5
Russia (Soviet Union),Europe,2010,42.9849,47.5046,1,1
Russia (Soviet Union),Europe,2010,42.9849,47.5046,1,2
Russia (Soviet Union),Europe,2010,43.3058,45.7477,1,10
Russia (Soviet Union),Europe,2010,45.5407,38.7864,1,0
Russia (Soviet Union),Europe,2010,43.01,45.7057,1,4
Russia (Soviet Union),Europe,2010,42.059,48.2908,1,1
Russia (Soviet Union),Europe,2010,43.468,43.8396,1,4
Russia (Soviet Union),Europe,2010,43.2613,44.8106,1,0
Russia (Soviet Union),Europe,2010,43.318,45.6982,1,5
Russia (Soviet Union),Europe,2010,43.2275,44.7646,1,0
Russia (Soviet Union),Europe,2010,42.5651,47.8711,1,0
Russia (Soviet Union),Europe,2010,43.3054,46.1874,1,1
Russia (Soviet Union),Europe,2010,43.2275,44.7646,1,0
Russia (Soviet Union),Europe,2010,43.3204,45.0477,1,0
Russia (Soviet Union),Europe,2010,43.1373,45.123,1,14
Russia (Soviet Union),Europe,2010,43.208,46.6895,1,0
Russia (Soviet Union),Europe,2010,43.2275,44.7646,1,0
Russia (Soviet Union),Europe,2010,43.1932,46.7703,1,0
Russia (Soviet Union),Europe,2010,42.561506,46.968292,1,0
Russia (Soviet Union),Europe,2010,43.318,46.685,1,0
Russia (Soviet Union),Europe,2010,43.2505,46.5851,1,0
Russia (Soviet Union),Europe,2010,43.0708,45.5154,1,1
Russia (Soviet Union),Europe,2010,43.1911,44.8279,1,1
Russia (Soviet Union),Europe,2010,42.062287,48.181459,1,0
Russia (Soviet Union),Europe,2010,43.0952,45.3586,1,1
Russia (Soviet Union),Europe,2010,43.4846,43.6071,1,1
Russia (Soviet Union),Europe,2010,55.7558,37.6173,3,25
Russia (Soviet Union),Europe,2010,43.1258,46.2469,1,0
Russia (Soviet Union),Europe,2010,43.8485,46.7233,1,0
Russia (Soviet Union),Europe,2010,43.4846,43.6071,1,1
Russia (Soviet Union),Europe,2010,43.3932,43.5629,1,2
Russia (Soviet Union),Europe,2010,42.059,48.2908,1,1
Russia (Soviet Union),Europe,2010,43.3056,44.9094,1,0
Russia (Soviet Union),Europe,2010,43.1911,44.8279,1,3
Russia (Soviet Union),Europe,2010,43.1627,45.201,1,0
Russia (Soviet Union),Europe,2010,43.4846,43.6071,1,0
Russia (Soviet Union),Europe,2010,42.5648,47.565,1,3
